Freq.	V(vout)/V(vin)
7.00833581308355e+02	(-1.44667723897655e+01dB,2.57757587913105e+01°)
7.01319530526989e+02	(-1.44656345662575e+01dB,2.57602106246733e+01°)
7.01805816696720e+02	(-1.44644980214539e+01dB,2.57446691625278e+01°)
7.02292440051184e+02	(-1.44633627542516e+01dB,2.57291344065550e+01°)
7.02779400824180e+02	(-1.44622287635481e+01dB,2.57136063584272e+01°)
7.03266699249672e+02	(-1.44610960482408e+01dB,2.56980850198081e+01°)
7.03754335561782e+02	(-1.44599646072274e+01dB,2.56825703923528e+01°)
7.04242309994797e+02	(-1.44588344394059e+01dB,2.56670624777080e+01°)
7.04730622783167e+02	(-1.44577055436742e+01dB,2.56515612775114e+01°)
7.05219274161501e+02	(-1.44565779189307e+01dB,2.56360667933925e+01°)
7.05708264364575e+02	(-1.44554515640740e+01dB,2.56205790269721e+01°)
7.06197593627325e+02	(-1.44543264780028e+01dB,2.56050979798624e+01°)
7.06687262184851e+02	(-1.44532026596160e+01dB,2.55896236536672e+01°)
7.07177270272415e+02	(-1.44520801078128e+01dB,2.55741560499815e+01°)
7.07667618125445e+02	(-1.44509588214926e+01dB,2.55586951703920e+01°)
7.08158305979527e+02	(-1.44498387995550e+01dB,2.55432410164768e+01°)
7.08649334070416e+02	(-1.44487200408998e+01dB,2.55277935898054e+01°)
7.09140702634026e+02	(-1.44476025444271e+01dB,2.55123528919390e+01°)
7.09632411906438e+02	(-1.44464863090372e+01dB,2.54969189244300e+01°)
7.10124462123895e+02	(-1.44453713336305e+01dB,2.54814916888227e+01°)
7.10616853522804e+02	(-1.44442576171078e+01dB,2.54660711866525e+01°)
7.11109586339735e+02	(-1.44431451583701e+01dB,2.54506574194465e+01°)
7.11602660811424e+02	(-1.44420339563185e+01dB,2.54352503887235e+01°)
7.12096077174770e+02	(-1.44409240098544e+01dB,2.54198500959937e+01°)
7.12589835666836e+02	(-1.44398153178795e+01dB,2.54044565427586e+01°)
7.13083936524849e+02	(-1.44387078792958e+01dB,2.53890697305117e+01°)
7.13578379986204e+02	(-1.44376016930054e+01dB,2.53736896607378e+01°)
7.14073166288455e+02	(-1.44364967579105e+01dB,2.53583163349134e+01°)
7.14568295669325e+02	(-1.44353930729139e+01dB,2.53429497545064e+01°)
7.15063768366699e+02	(-1.44342906369184e+01dB,2.53275899209765e+01°)
7.15559584618631e+02	(-1.44331894488271e+01dB,2.53122368357748e+01°)
7.16055744663335e+02	(-1.44320895075434e+01dB,2.52968905003442e+01°)
7.16552248739193e+02	(-1.44309908119708e+01dB,2.52815509161192e+01°)
7.17049097084753e+02	(-1.44298933610132e+01dB,2.52662180845258e+01°)
7.17546289938726e+02	(-1.44287971535747e+01dB,2.52508920069816e+01°)
7.18043827539991e+02	(-1.44277021885597e+01dB,2.52355726848960e+01°)
7.18541710127591e+02	(-1.44266084648728e+01dB,2.52202601196700e+01°)
7.19039937940735e+02	(-1.44255159814188e+01dB,2.52049543126962e+01°)
7.19538511218798e+02	(-1.44244247371029e+01dB,2.51896552653590e+01°)
7.20037430201321e+02	(-1.44233347308305e+01dB,2.51743629790343e+01°)
7.20536695128011e+02	(-1.44222459615071e+01dB,2.51590774550897e+01°)
7.21036306238742e+02	(-1.44211584280388e+01dB,2.51437986948848e+01°)
7.21536263773554e+02	(-1.44200721293316e+01dB,2.51285266997704e+01°)
7.22036567972651e+02	(-1.44189870642921e+01dB,2.51132614710893e+01°)
7.22537219076409e+02	(-1.44179032318270e+01dB,2.50980030101762e+01°)
7.23038217325364e+02	(-1.44168206308431e+01dB,2.50827513183571e+01°)
7.23539562960224e+02	(-1.44157392602479e+01dB,2.50675063969501e+01°)
7.24041256221862e+02	(-1.44146591189487e+01dB,2.50522682472648e+01°)
7.24543297351318e+02	(-1.44135802058535e+01dB,2.50370368706027e+01°)
7.25045686589798e+02	(-1.44125025198702e+01dB,2.50218122682570e+01°)
7.25548424178677e+02	(-1.44114260599072e+01dB,2.50065944415127e+01°)
7.26051510359498e+02	(-1.44103508248733e+01dB,2.49913833916465e+01°)
7.26554945373969e+02	(-1.44092768136772e+01dB,2.49761791199270e+01°)
7.27058729463968e+02	(-1.44082040252282e+01dB,2.49609816276145e+01°)
7.27562862871538e+02	(-1.44071324584357e+01dB,2.49457909159612e+01°)
7.28067345838892e+02	(-1.44060621122096e+01dB,2.49306069862110e+01°)
7.28572178608411e+02	(-1.44049929854599e+01dB,2.49154298395997e+01°)
7.29077361422644e+02	(-1.44039250770969e+01dB,2.49002594773550e+01°)
7.29582894524306e+02	(-1.44028583860312e+01dB,2.48850959006962e+01°)
7.30088778156282e+02	(-1.44017929111739e+01dB,2.48699391108348e+01°)
7.30595012561627e+02	(-1.44007286514360e+01dB,2.48547891089738e+01°)
7.31101597983561e+02	(-1.43996656057293e+01dB,2.48396458963083e+01°)
7.31608534665475e+02	(-1.43986037729653e+01dB,2.48245094740251e+01°)
7.32115822850929e+02	(-1.43975431520563e+01dB,2.48093798433032e+01°)
7.32623462783651e+02	(-1.43964837419147e+01dB,2.47942570053130e+01°)
7.33131454707538e+02	(-1.43954255414531e+01dB,2.47791409612173e+01°)
7.33639798866656e+02	(-1.43943685495847e+01dB,2.47640317121705e+01°)
7.34148495505240e+02	(-1.43933127652226e+01dB,2.47489292593190e+01°)
7.34657544867696e+02	(-1.43922581872807e+01dB,2.47338336038012e+01°)
7.35166947198597e+02	(-1.43912048146727e+01dB,2.47187447467473e+01°)
7.35676702742689e+02	(-1.43901526463129e+01dB,2.47036626892795e+01°)
7.36186811744883e+02	(-1.43891016811159e+01dB,2.46885874325120e+01°)
7.36697274450265e+02	(-1.43880519179965e+01dB,2.46735189775510e+01°)
7.37208091104086e+02	(-1.43870033558700e+01dB,2.46584573254945e+01°)
7.37719261951770e+02	(-1.43859559936519e+01dB,2.46434024774327e+01°)
7.38230787238912e+02	(-1.43849098302578e+01dB,2.46283544344475e+01°)
7.38742667211275e+02	(-1.43838648646040e+01dB,2.46133131976131e+01°)
7.39254902114792e+02	(-1.43828210956070e+01dB,2.45982787679956e+01°)
7.39767492195570e+02	(-1.43817785221834e+01dB,2.45832511466531e+01°)
7.40280437699883e+02	(-1.43807371432505e+01dB,2.45682303346356e+01°)
7.40793738874178e+02	(-1.43796969577256e+01dB,2.45532163329854e+01°)
7.41307395965072e+02	(-1.43786579645264e+01dB,2.45382091427367e+01°)
7.41821409219352e+02	(-1.43776201625710e+01dB,2.45232087649156e+01°)
7.42335778883979e+02	(-1.43765835507779e+01dB,2.45082152005406e+01°)
7.42850505206082e+02	(-1.43755481280658e+01dB,2.44932284506220e+01°)
7.43365588432964e+02	(-1.43745138933537e+01dB,2.44782485161622e+01°)
7.43881028812097e+02	(-1.43734808455610e+01dB,2.44632753981559e+01°)
7.44396826591127e+02	(-1.43724489836076e+01dB,2.44483090975897e+01°)
7.44912982017871e+02	(-1.43714183064133e+01dB,2.44333496154423e+01°)
7.45429495340315e+02	(-1.43703888128987e+01dB,2.44183969526846e+01°)
7.45946366806622e+02	(-1.43693605019844e+01dB,2.44034511102796e+01°)
7.46463596665124e+02	(-1.43683333725917e+01dB,2.43885120891825e+01°)
7.46981185164324e+02	(-1.43673074236418e+01dB,2.43735798903405e+01°)
7.47499132552901e+02	(-1.43662826540567e+01dB,2.43586545146930e+01°)
7.48017439079703e+02	(-1.43652590627583e+01dB,2.43437359631717e+01°)
7.48536104993753e+02	(-1.43642366486691e+01dB,2.43288242367002e+01°)
7.49055130544244e+02	(-1.43632154107121e+01dB,2.43139193361946e+01°)
7.49574515980545e+02	(-1.43621953478102e+01dB,2.42990212625629e+01°)
7.50094261552196e+02	(-1.43611764588871e+01dB,2.42841300167055e+01°)
7.50614367508911e+02	(-1.43601587428666e+01dB,2.42692455995149e+01°)
7.51134834100574e+02	(-1.43591421986729e+01dB,2.42543680118759e+01°)
7.51655661577247e+02	(-1.43581268252306e+01dB,2.42394972546653e+01°)
7.52176850189163e+02	(-1.43571126214646e+01dB,2.42246333287525e+01°)
7.52698400186727e+02	(-1.43560995863002e+01dB,2.42097762349988e+01°)
7.53220311820521e+02	(-1.43550877186630e+01dB,2.41949259742580e+01°)
7.53742585341299e+02	(-1.43540770174791e+01dB,2.41800825473760e+01°)
7.54265220999987e+02	(-1.43530674816748e+01dB,2.41652459551910e+01°)
7.54788219047690e+02	(-1.43520591101769e+01dB,2.41504161985336e+01°)
7.55311579735681e+02	(-1.43510519019124e+01dB,2.41355932782265e+01°)
7.55835303315412e+02	(-1.43500458558088e+01dB,2.41207771950849e+01°)
7.56359390038507e+02	(-1.43490409707939e+01dB,2.41059679499161e+01°)
7.56883840156764e+02	(-1.43480372457959e+01dB,2.40911655435199e+01°)
7.57408653922159e+02	(-1.43470346797435e+01dB,2.40763699766883e+01°)
7.57933831586839e+02	(-1.43460332715655e+01dB,2.40615812502057e+01°)
7.58459373403127e+02	(-1.43450330201912e+01dB,2.40467993648488e+01°)
7.58985279623522e+02	(-1.43440339245504e+01dB,2.40320243213868e+01°)
7.59511550500696e+02	(-1.43430359835730e+01dB,2.40172561205809e+01°)
7.60038186287498e+02	(-1.43420391961896e+01dB,2.40024947631851e+01°)
7.60565187236953e+02	(-1.43410435613310e+01dB,2.39877402499455e+01°)
7.61092553602258e+02	(-1.43400490779283e+01dB,2.39729925816008e+01°)
7.61620285636790e+02	(-1.43390557449131e+01dB,2.39582517588818e+01°)
7.62148383594097e+02	(-1.43380635612175e+01dB,2.39435177825121e+01°)
7.62676847727908e+02	(-1.43370725257736e+01dB,2.39287906532074e+01°)
7.63205678292123e+02	(-1.43360826375144e+01dB,2.39140703716759e+01°)
7.63734875540821e+02	(-1.43350938953728e+01dB,2.38993569386184e+01°)
7.64264439728257e+02	(-1.43341062982824e+01dB,2.38846503547279e+01°)
7.64794371108860e+02	(-1.43331198451771e+01dB,2.38699506206900e+01°)
7.65324669937240e+02	(-1.43321345349912e+01dB,2.38552577371828e+01°)
7.65855336468178e+02	(-1.43311503666593e+01dB,2.38405717048768e+01°)
7.66386370956636e+02	(-1.43301673391165e+01dB,2.38258925244350e+01°)
7.66917773657750e+02	(-1.43291854512983e+01dB,2.38112201965129e+01°)
7.67449544826834e+02	(-1.43282047021405e+01dB,2.37965547217585e+01°)
7.67981684719381e+02	(-1.43272250905795e+01dB,2.37818961008123e+01°)
7.68514193591056e+02	(-1.43262466155518e+01dB,2.37672443343073e+01°)
7.69047071697708e+02	(-1.43252692759945e+01dB,2.37525994228690e+01°)
7.69580319295358e+02	(-1.43242930708450e+01dB,2.37379613671157e+01°)
7.70113936640206e+02	(-1.43233179990413e+01dB,2.37233301676579e+01°)
7.70647923988631e+02	(-1.43223440595216e+01dB,2.37087058250988e+01°)
7.71182281597188e+02	(-1.43213712512245e+01dB,2.36940883400343e+01°)
7.71717009722612e+02	(-1.43203995730891e+01dB,2.36794777130526e+01°)
7.72252108621814e+02	(-1.43194290240549e+01dB,2.36648739447347e+01°)
7.72787578551884e+02	(-1.43184596030618e+01dB,2.36502770356542e+01°)
7.73323419770090e+02	(-1.43174913090501e+01dB,2.36356869863772e+01°)
7.73859632533879e+02	(-1.43165241409605e+01dB,2.36211037974625e+01°)
7.74396217100875e+02	(-1.43155580977341e+01dB,2.36065274694613e+01°)
7.74933173728883e+02	(-1.43145931783124e+01dB,2.35919580029179e+01°)
7.75470502675884e+02	(-1.43136293816374e+01dB,2.35773953983687e+01°)
7.76008204200041e+02	(-1.43126667066516e+01dB,2.35628396563432e+01°)
7.76546278559693e+02	(-1.43117051522975e+01dB,2.35482907773632e+01°)
7.77084726013360e+02	(-1.43107447175185e+01dB,2.35337487619436e+01°)
7.77623546819741e+02	(-1.43097854012582e+01dB,2.35192136105915e+01°)
7.78162741237713e+02	(-1.43088272024606e+01dB,2.35046853238070e+01°)
7.78702309526335e+02	(-1.43078701200702e+01dB,2.34901639020828e+01°)
7.79242251944843e+02	(-1.43069141530319e+01dB,2.34756493459044e+01°)
7.79782568752655e+02	(-1.43059593002910e+01dB,2.34611416557499e+01°)
7.80323260209367e+02	(-1.43050055607932e+01dB,2.34466408320902e+01°)
7.80864326574756e+02	(-1.43040529334847e+01dB,2.34321468753888e+01°)
7.81405768108780e+02	(-1.43031014173120e+01dB,2.34176597861022e+01°)
7.81947585071575e+02	(-1.43021510112223e+01dB,2.34031795646796e+01°)
7.82489777723458e+02	(-1.43012017141630e+01dB,2.33887062115627e+01°)
7.83032346324930e+02	(-1.43002535250820e+01dB,2.33742397271862e+01°)
7.83575291136666e+02	(-1.42993064429275e+01dB,2.33597801119776e+01°)
7.84118612419529e+02	(-1.42983604666484e+01dB,2.33453273663572e+01°)
7.84662310434557e+02	(-1.42974155951938e+01dB,2.33308814907379e+01°)
7.85206385442972e+02	(-1.42964718275134e+01dB,2.33164424855258e+01°)
7.85750837706176e+02	(-1.42955291625572e+01dB,2.33020103511193e+01°)
7.86295667485754e+02	(-1.42945875992757e+01dB,2.32875850879102e+01°)
7.86840875043470e+02	(-1.42936471366199e+01dB,2.32731666962826e+01°)
7.87386460641271e+02	(-1.42927077735413e+01dB,2.32587551766140e+01°)
7.87932424541286e+02	(-1.42917695089915e+01dB,2.32443505292743e+01°)
7.88478767005823e+02	(-1.42908323419229e+01dB,2.32299527546265e+01°)
7.89025488297376e+02	(-1.42898962712882e+01dB,2.32155618530264e+01°)
7.89572588678619e+02	(-1.42889612960406e+01dB,2.32011778248228e+01°)
7.90120068412406e+02	(-1.42880274151336e+01dB,2.31868006703572e+01°)
7.90667927761776e+02	(-1.42870946275215e+01dB,2.31724303899643e+01°)
7.91216166989951e+02	(-1.42861629321585e+01dB,2.31580669839715e+01°)
7.91764786360333e+02	(-1.42852323279998e+01dB,2.31437104526991e+01°)
7.92313786136508e+02	(-1.42843028140008e+01dB,2.31293607964606e+01°)
7.92863166582245e+02	(-1.42833743891172e+01dB,2.31150180155621e+01°)
7.93412927961495e+02	(-1.42824470523055e+01dB,2.31006821103029e+01°)
7.93963070538393e+02	(-1.42815208025224e+01dB,2.30863530809752e+01°)
7.94513594577257e+02	(-1.42805956387251e+01dB,2.30720309278642e+01°)
7.95064500342586e+02	(-1.42796715598714e+01dB,2.30577156512481e+01°)
7.95615788099067e+02	(-1.42787485649193e+01dB,2.30434072513980e+01°)
7.96167458111566e+02	(-1.42778266528276e+01dB,2.30291057285780e+01°)
7.96719510645136e+02	(-1.42769058225552e+01dB,2.30148110830454e+01°)
7.97271945965010e+02	(-1.42759860730618e+01dB,2.30005233150503e+01°)
7.97824764336610e+02	(-1.42750674033072e+01dB,2.29862424248361e+01°)
7.98377966025537e+02	(-1.42741498122520e+01dB,2.29719684126390e+01°)
7.98931551297580e+02	(-1.42732332988572e+01dB,2.29577012786883e+01°)
7.99485520418710e+02	(-1.42723178620840e+01dB,2.29434410232064e+01°)
8.00039873655083e+02	(-1.42714035008943e+01dB,2.29291876464089e+01°)
8.00594611273040e+02	(-1.42704902142506e+01dB,2.29149411485043e+01°)
8.01149733539107e+02	(-1.42695780011155e+01dB,2.29007015296943e+01°)
8.01705240719993e+02	(-1.42686668604524e+01dB,2.28864687901735e+01°)
8.02261133082593e+02	(-1.42677567912250e+01dB,2.28722429301300e+01°)
8.02817410893988e+02	(-1.42668477923976e+01dB,2.28580239497446e+01°)
8.03374074421444e+02	(-1.42659398629347e+01dB,2.28438118491915e+01°)
8.03931123932410e+02	(-1.42650330018016e+01dB,2.28296066286380e+01°)
8.04488559694523e+02	(-1.42641272079639e+01dB,2.28154082882445e+01°)
8.05046381975605e+02	(-1.42632224803878e+01dB,2.28012168281645e+01°)
8.05604591043663e+02	(-1.42623188180398e+01dB,2.27870322485449e+01°)
8.06163187166890e+02	(-1.42614162198870e+01dB,2.27728545495256e+01°)
8.06722170613666e+02	(-1.42605146848970e+01dB,2.27586837312395e+01°)
8.07281541652555e+02	(-1.42596142120379e+01dB,2.27445197938132e+01°)
8.07841300552310e+02	(-1.42587148002780e+01dB,2.27303627373661e+01°)
8.08401447581868e+02	(-1.42578164485865e+01dB,2.27162125620110e+01°)
8.08961983010353e+02	(-1.42569191559329e+01dB,2.27020692678537e+01°)
8.09522907107077e+02	(-1.42560229212870e+01dB,2.26879328549937e+01°)
8.10084220141537e+02	(-1.42551277436195e+01dB,2.26738033235232e+01°)
8.10645922383418e+02	(-1.42542336219012e+01dB,2.26596806735280e+01°)
8.11208014102591e+02	(-1.42533405551035e+01dB,2.26455649050872e+01°)
8.11770495569114e+02	(-1.42524485421984e+01dB,2.26314560182729e+01°)
8.12333367053235e+02	(-1.42515575821584e+01dB,2.26173540131508e+01°)
8.12896628825386e+02	(-1.42506676739563e+01dB,2.26032588897796e+01°)
8.13460281156187e+02	(-1.42497788165656e+01dB,2.25891706482115e+01°)
8.14024324316448e+02	(-1.42488910089601e+01dB,2.25750892884920e+01°)
8.14588758577165e+02	(-1.42480042501142e+01dB,2.25610148106599e+01°)
8.15153584209522e+02	(-1.42471185390029e+01dB,2.25469472147472e+01°)
8.15718801484890e+02	(-1.42462338746014e+01dB,2.25328865007796e+01°)
8.16284410674831e+02	(-1.42453502558858e+01dB,2.25188326687757e+01°)
8.16850412051093e+02	(-1.42444676818324e+01dB,2.25047857187478e+01°)
8.17416805885613e+02	(-1.42435861514181e+01dB,2.24907456507015e+01°)
8.17983592450518e+02	(-1.42427056636202e+01dB,2.24767124646357e+01°)
8.18550772018119e+02	(-1.42418262174166e+01dB,2.24626861605427e+01°)
8.19118344860923e+02	(-1.42409478117858e+01dB,2.24486667384083e+01°)
8.19686311251619e+02	(-1.42400704457067e+01dB,2.24346541982117e+01°)
8.20254671463090e+02	(-1.42391941181586e+01dB,2.24206485399253e+01°)
8.20823425768406e+02	(-1.42383188281214e+01dB,2.24066497635154e+01°)
8.21392574440826e+02	(-1.42374445745755e+01dB,2.23926578689412e+01°)
8.21962117753800e+02	(-1.42365713565020e+01dB,2.23786728561557e+01°)
8.22532055980967e+02	(-1.42356991728821e+01dB,2.23646947251053e+01°)
8.23102389396155e+02	(-1.42348280226979e+01dB,2.23507234757298e+01°)
8.23673118273383e+02	(-1.42339579049317e+01dB,2.23367591079625e+01°)
8.24244242886858e+02	(-1.42330888185666e+01dB,2.23228016217303e+01°)
8.24815763510980e+02	(-1.42322207625860e+01dB,2.23088510169535e+01°)
8.25387680420338e+02	(-1.42313537359740e+01dB,2.22949072935458e+01°)
8.25959993889710e+02	(-1.42304877377149e+01dB,2.22809704514146e+01°)
8.26532704194066e+02	(-1.42296227667939e+01dB,2.22670404904609e+01°)
8.27105811608567e+02	(-1.42287588221964e+01dB,2.22531174105789e+01°)
8.27679316408564e+02	(-1.42278959029085e+01dB,2.22392012116567e+01°)
8.28253218869600e+02	(-1.42270340079167e+01dB,2.22252918935759e+01°)
8.28827519267406e+02	(-1.42261731362083e+01dB,2.22113894562113e+01°)
8.29402217877908e+02	(-1.42253132867706e+01dB,2.21974938994319e+01°)
8.29977314977221e+02	(-1.42244544585920e+01dB,2.21836052230997e+01°)
8.30552810841653e+02	(-1.42235966506610e+01dB,2.21697234270707e+01°)
8.31128705747701e+02	(-1.42227398619668e+01dB,2.21558485111943e+01°)
8.31704999972058e+02	(-1.42218840914992e+01dB,2.21419804753136e+01°)
8.32281693791604e+02	(-1.42210293382482e+01dB,2.21281193192653e+01°)
8.32858787483415e+02	(-1.42201756012047e+01dB,2.21142650428797e+01°)
8.33436281324756e+02	(-1.42193228793600e+01dB,2.21004176459809e+01°)
8.34014175593086e+02	(-1.42184711717058e+01dB,2.20865771283864e+01°)
8.34592470566057e+02	(-1.42176204772344e+01dB,2.20727434899077e+01°)
8.35171166521512e+02	(-1.42167707949388e+01dB,2.20589167303496e+01°)
8.35750263737487e+02	(-1.42159221238122e+01dB,2.20450968495108e+01°)
8.36329762492211e+02	(-1.42150744628487e+01dB,2.20312838471838e+01°)
8.36909663064106e+02	(-1.42142278110427e+01dB,2.20174777231546e+01°)
8.37489965731788e+02	(-1.42133821673891e+01dB,2.20036784772030e+01°)
8.38070670774063e+02	(-1.42125375308834e+01dB,2.19898861091025e+01°)
8.38651778469935e+02	(-1.42116939005218e+01dB,2.19761006186203e+01°)
8.39233289098597e+02	(-1.42108512753007e+01dB,2.19623220055175e+01°)
8.39815202939438e+02	(-1.42100096542174e+01dB,2.19485502695487e+01°)
8.40397520272041e+02	(-1.42091690362694e+01dB,2.19347854104626e+01°)
8.40980241376182e+02	(-1.42083294204549e+01dB,2.19210274280013e+01°)
8.41563366531830e+02	(-1.42074908057728e+01dB,2.19072763219010e+01°)
8.42146896019150e+02	(-1.42066531912222e+01dB,2.18935320918915e+01°)
8.42730830118501e+02	(-1.42058165758029e+01dB,2.18797947376965e+01°)
8.43315169110436e+02	(-1.42049809585154e+01dB,2.18660642590334e+01°)
8.43899913275701e+02	(-1.42041463383605e+01dB,2.18523406556136e+01°)
8.44485062895239e+02	(-1.42033127143396e+01dB,2.18386239271421e+01°)
8.45070618250188e+02	(-1.42024800854548e+01dB,2.18249140733180e+01°)
8.45656579621878e+02	(-1.42016484507085e+01dB,2.18112110938341e+01°)
8.46242947291836e+02	(-1.42008178091038e+01dB,2.17975149883770e+01°)
8.46829721541786e+02	(-1.41999881596443e+01dB,2.17838257566273e+01°)
8.47416902653644e+02	(-1.41991595013343e+01dB,2.17701433982595e+01°)
8.48004490909523e+02	(-1.41983318331783e+01dB,2.17564679129418e+01°)
